 9.24723E+01	 4.84000E+02
 9.29544E+01	 4.82000E+02
 9.34364E+01	 4.85667E+02
 9.39183E+01	 4.84000E+02
 9.44002E+01	 4.83333E+02
 9.48820E+01	 4.83667E+02
 9.53637E+01	 4.86000E+02
 9.58454E+01	 4.85333E+02
 9.63270E+01	 4.85333E+02
 9.68086E+01	 4.81667E+02
 9.72900E+01	 4.86333E+02
 9.77715E+01	 4.82667E+02
 9.82528E+01	 4.83333E+02
 9.87341E+01	 4.83333E+02
 9.92154E+01	 4.82667E+02
 9.96965E+01	 4.83667E+02
 1.00178E+02	 4.83333E+02
 1.00659E+02	 4.84667E+02
 1.01140E+02	 4.84333E+02
 1.01621E+02	 4.83667E+02
 1.02101E+02	 4.82333E+02
 1.02582E+02	 4.86667E+02
 1.03063E+02	 4.84667E+02
 1.03544E+02	 4.87667E+02
 1.04024E+02	 4.87333E+02
 1.04505E+02	 4.82333E+02
 1.04985E+02	 4.82333E+02
 1.05466E+02	 4.86667E+02
 1.05946E+02	 4.84000E+02
 1.06426E+02	 4.86667E+02
 1.06907E+02	 4.87000E+02
 1.07387E+02	 4.86333E+02
 1.07867E+02	 4.85000E+02
 1.08347E+02	 4.83000E+02
 1.08827E+02	 4.84000E+02
 1.09307E+02	 4.83333E+02
 1.09787E+02	 4.88000E+02
 1.10266E+02	 4.87333E+02
 1.10746E+02	 4.87000E+02
 1.11226E+02	 4.88000E+02
 1.11705E+02	 4.87667E+02
 1.12185E+02	 4.87000E+02
 1.12664E+02	 4.85667E+02
 1.13144E+02	 4.85000E+02
 1.13623E+02	 4.87667E+02
 1.14102E+02	 4.90667E+02
 1.14582E+02	 4.89000E+02
 1.15061E+02	 4.87333E+02
 1.15540E+02	 4.90000E+02
 1.16019E+02	 4.90000E+02
 1.16498E+02	 4.90000E+02
 1.16977E+02	 4.89667E+02
 1.17456E+02	 4.89333E+02
 1.17935E+02	 4.91000E+02
 1.18413E+02	 4.90000E+02
 1.18892E+02	 4.93000E+02
 1.19370E+02	 4.96000E+02
 1.19849E+02	 4.96667E+02
 1.20328E+02	 4.94333E+02
 1.20806E+02	 4.99667E+02
 1.21284E+02	 5.00667E+02
 1.21763E+02	 5.03000E+02
 1.22241E+02	 5.04667E+02
 1.22719E+02	 5.11333E+02
 1.23197E+02	 5.15333E+02
 1.23675E+02	 5.20667E+02
 1.24153E+02	 5.35000E+02
 1.24631E+02	 5.42000E+02
 1.25109E+02	 5.50333E+02
 1.25587E+02	 5.67000E+02
 1.26064E+02	 5.85667E+02
 1.26542E+02	 5.99667E+02
 1.27020E+02	 6.05667E+02
 1.27497E+02	 6.06000E+02
 1.27975E+02	 6.05000E+02
 1.28452E+02	 5.96667E+02
 1.28929E+02	 5.77000E+02
 1.29407E+02	 5.61000E+02
 1.29884E+02	 5.44667E+02
 1.30361E+02	 5.30667E+02
 1.30838E+02	 5.29333E+02
 1.31315E+02	 5.18667E+02
 1.31792E+02	 5.12333E+02
 1.32269E+02	 5.08333E+02
 1.32746E+02	 5.06000E+02
 1.33223E+02	 5.03000E+02
 1.33699E+02	 5.01333E+02
 1.34176E+02	 5.00667E+02
 1.34653E+02	 4.94667E+02
 1.35129E+02	 4.99333E+02
 1.35606E+02	 4.95667E+02
 1.36082E+02	 5.01333E+02
 1.36559E+02	 4.96000E+02
 1.37035E+02	 4.97333E+02
 1.37511E+02	 4.95667E+02
 1.37987E+02	 4.96333E+02
 1.38463E+02	 4.93667E+02
 1.38939E+02	 4.92333E+02
 1.39415E+02	 4.96667E+02
 1.39891E+02	 4.95667E+02
 1.40367E+02	 4.94667E+02
 1.40843E+02	 4.99667E+02
 1.41319E+02	 4.94000E+02
 1.41794E+02	 4.91333E+02
 1.42270E+02	 4.95667E+02
 1.42746E+02	 4.97667E+02
 1.43221E+02	 4.97333E+02
 1.43697E+02	 4.96000E+02
 1.44172E+02	 4.96333E+02
 1.44647E+02	 4.95667E+02
 1.45122E+02	 4.95333E+02
 1.45598E+02	 4.95667E+02
 1.46073E+02	 4.95667E+02
 1.46548E+02	 4.95667E+02
 1.47023E+02	 4.98000E+02
 1.47498E+02	 4.95667E+02
 1.47973E+02	 4.96000E+02
 1.48447E+02	 4.95333E+02
 1.48922E+02	 4.93667E+02
 1.49397E+02	 4.97000E+02
